Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198602,156,31,F-07,10909,39,57,MORNING STAR,11-JUN-1986 03:00PM,56.656,-163.99833,56.65817,-164.045,79,2.852,.5,.047201,,16.55,0,1.3,4.3,68580,snow crab,Chionoecetes opilio,6.35,27,134.532188,572.026627,High,species,98428,107315
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198602,156,50,B-03,10934,64,57,MORNING STAR,19-JUN-1986 09:00AM,55.3105,-166.34417,55.328,-166.36883,137,2.704,.5,.04603,,17.023,0,3.6,6.5,68580,snow crab,Chionoecetes opilio,1.361,3,29.56755,65.174614,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,61,L-24,10616,133,37,ALASKA,14-JUL-1992 06:00PM,58.6805,-172.36917,58.65667,-172.36767,101,2.667,.5,.046681,,17.503,0,.9,7.4,68580,snow crab,Chionoecetes opilio,218.45,462,4679.684136,9897.066015,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,41,R-25,10631,148,37,ALASKA,25-JUL-1992 03:00PM,60.65633,-173.468,60.68183,-173.47333,64,2.852,.5,.048108,,16.868,0,,8.1,68580,snow crab,Chionoecetes opilio,.454,9,9.437191,187.080876,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,82,V-26,10639,156,37,ALASKA,27-JUL-1992 01:00PM,62.0095,-174.46517,61.98417,-174.47167,70,2.852,.5,.048108,,16.868,0,-1.6,8.4,68580,snow crab,Chionoecetes opilio,134.944,4009,2805.049088,83334.137088,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,90,T-29,10647,164,37,ALASKA,29-JUL-1992 07:00AM,61.3435,-176.29783,61.32633,-176.30033,106,1.926,.33,.033878,2.84,17.59,0,.5,8,68580,snow crab,Chionoecetes opilio,25.401,75,749.771093,2213.803864,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,61,P-29,10655,172,37,ALASKA,30-JUL-1992 04:00PM,60.00983,-175.933,59.99233,-175.934,128,1.945,.33,.033571,2.62,17.26,0,1.6,9.3,68580,snow crab,Chionoecetes opilio,129.092,2308,3845.37707,68750.428201,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,61,N-30,10663,180,37,ALASKA,01-AUG-1992 01:00PM,59.32683,-176.38367,59.346,-176.395,135,2.241,.4,.040159,2.56,17.92,0,2.1,8.9,68580,snow crab,Chionoecetes opilio,5.942,194,147.962883,4830.831262,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,31,H-05,10316,47,37,ALASKA,30-JUN-1991 09:00AM,57.35,-165.22967,57.32683,-165.2125,64,2.778,.5,.048532,,17.47,0,2.4,5.9,68580,snow crab,Chionoecetes opilio,22.226,53,457.969087,1092.070619,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,31,Z-05,10324,55,37,ALASKA,01-JUL-1991 04:00PM,54.74267,-165.15733,54.72733,-165.15783,90,1.704,.3,.029973,2.95,17.59,0,5.1,7.1,68580,snow crab,Chionoecetes opilio,3.719,8,124.076847,266.903677,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,42,H-21,10186,120,37,ALASKA,07-JUL-1990 06:00AM,57.38133,-170.2165,57.35617,-170.23117,59,2.926,.5,.046875,,16.02,0,4.9,8,68580,snow crab,Chionoecetes opilio,5.942,22,126.763965,469.338139,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,61,G-23,10194,128,37,ALASKA,09-JUL-1990 09:00AM,56.99117,-171.395,57.00783,-171.3955,110,1.852,.33,.031684,,17.108,0,3.2,8.9,68580,snow crab,Chionoecetes opilio,45.042,274,1421.60009,8647.893626,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,43,O-23,10202,136,37,ALASKA,10-JUL-1990 05:00PM,59.65217,-171.90117,59.68,-171.89967,77,3.111,.5,.052638,3.04,16.92,0,-1.5,8.6,68580,snow crab,Chionoecetes opilio,172.365,1490,3274.528042,28306.48207,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,43,O-25,10214,148,37,ALASKA,12-JUL-1990 08:00PM,59.6785,-173.25,59.65417,-173.2465,93,2.704,.5,.047753,,17.66,0,.9,8.7,68580,snow crab,Chionoecetes opilio,277.825,861,5818.002942,18030.416748,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,82,S-27,10239,173,37,ALASKA,25-JUL-1990 12:00PM,60.99283,-174.86933,61.01,-174.8685,91,1.908,.33,.032257,,16.906,0,-.9,8.4,68580,snow crab,Chionoecetes opilio,107.275,783,3325.671037,24274.065923,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,31,H-06,9899,53,37,ALASKA,18-JUN-1989 06:00AM,57.338,-164.589,57.31383,-164.59333,64,2.704,.5,.046509,2.38,17.2,0,1,5.6,68580,snow crab,Chionoecetes opilio,80.422,344,1729.178134,7396.449704,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,42,IH1918,9951,105,37,ALASKA,04-JUL-1989 12:00PM,57.509,-168.72667,57.501,-168.74517,70,1.408,.25,.023856,,16.943,0,3.7,7.1,68580,snow crab,Chionoecetes opilio,25.673,108,1076.176874,4527.21156,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,61,P-28,9807,178,37,ALASKA,27-JUL-1988 07:00AM,59.99767,-175.245,60.02233,-175.25133,117,2.759,.5,.038736,2.6,14.04,0,1.2,7.8,68580,snow crab,Chionoecetes opilio,184.022,3173,4750.627059,81912.70424,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,90,T-30,9815,186,37,ALASKA,28-JUL-1988 04:00PM,61.34283,-176.94433,61.324,-176.97883,115,2.797,.5,.041983,2.68,15.01,0,1.5,9.1,68580,snow crab,Chionoecetes opilio,178.035,2543,4240.648053,60572.179624,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,42,JI2019,9747,118,37,ALASKA,06-JUL-1988 08:00AM,57.817,-169.39283,57.83983,-169.37233,62,2.834,.5,.036587,3.21,12.91,0,2,7.5,68580,snow crab,Chionoecetes opilio,37.784,238,1032.718232,6505.053443,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,20,Q-20,9755,126,37,ALASKA,07-JUL-1988 02:00PM,60.326,-170.03433,60.35233,-170.0345,49,2.945,.5,.040464,3.07,13.74,0,1.2,6.7,68580,snow crab,Chionoecetes opilio,177.672,3159,4390.833401,78068.816216,High,species,98428,107315
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198602,156,31,G-09,10900,30,57,MORNING STAR,09-JUN-1986 02:00PM,57.01617,-162.78617,56.991,-162.7805,62,2.778,.5,.046281,3.15,16.66,0,.9,2.8,68580,snow crab,Chionoecetes opilio,4.627,16,99.975195,345.710638,High,species,98428,107315
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198602,156,31,E-07,10908,38,57,MORNING STAR,11-JUN-1986 12:00PM,56.33717,-163.977,56.35167,-164.01833,90,2.982,.5,.049597,,16.632,0,1.1,4.5,68580,snow crab,Chionoecetes opilio,16.783,46,338.389968,927.482483,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,90,S-29,10247,181,37,ALASKA,29-JUL-1990 12:00PM,61.00767,-176.29333,60.98333,-176.3035,112,2.778,.5,.047526,,17.108,0,.3,8.9,68580,snow crab,Chionoecetes opilio,66.86,1181,1406.808194,24849.543484,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,61,R-31,10263,197,37,ALASKA,01-AUG-1990 02:00PM,60.66267,-177.50783,60.69267,-177.51767,146,3.371,.58,.058615,,17.388,0,.7,10,68580,snow crab,Chionoecetes opilio,66.542,377,1135.239427,6431.80644,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,10,C-09,10276,7,37,ALASKA,21-JUN-1991 12:00PM,55.682,-162.82283,55.65683,-162.83633,49,2.945,.5,.047974,2.34,16.29,0,4.6,6.2,68580,snow crab,Chionoecetes opilio,.136,1,2.834866,20.844602,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,31,G-07,10292,23,37,ALASKA,24-JUN-1991 03:00PM,57.01483,-164.05283,57.037,-164.031,66,2.797,.5,.047801,2.89,17.09,0,2.6,6.3,68580,snow crab,Chionoecetes opilio,1.588,3,33.22125,62.760548,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,41,K-22,9984,138,37,ALASKA,13-JUL-1989 09:00AM,58.3375,-171.02217,58.321,-171.02267,82,1.833,.33,.030996,2.3,16.91,0,3,7.9,68580,snow crab,Chionoecetes opilio,168.283,589,5429.179156,19002.433537,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,61,H-24,9993,147,37,ALASKA,15-JUL-1989 12:00PM,57.3255,-172.11217,57.34983,-172.12067,106,2.759,.5,.050297,1.42,18.23,0,3.4,8.1,68580,snow crab,Chionoecetes opilio,63.548,541,1263.465878,10756.200671,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,43,O-24,10001,155,37,ALASKA,17-JUL-1989 08:00AM,59.6595,-172.56983,59.6735,-172.55067,82,1.889,.33,.030696,2.24,16.25,0,1.7,7.7,68580,snow crab,Chionoecetes opilio,94.529,1231,3079.496681,40102.618398,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,43,Q-26,10009,163,37,ALASKA,20-JUL-1989 06:00AM,60.339,-174.03683,60.32267,-174.07167,88,2.648,.5,.044865,,16.943,0,1.7,8,68580,snow crab,Chionoecetes opilio,187.47,2320,4178.529646,51710.613853,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,61,M-26,10018,172,37,ALASKA,27-JUL-1989 10:00AM,58.99017,-173.70983,59.00667,-173.71867,117,1.908,.33,.03298,,17.285,0,3,9,68580,snow crab,Chionoecetes opilio,7.62,22,231.050662,667.075402,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,90,S-31,10028,182,37,ALASKA,31-JUL-1989 09:00AM,60.99667,-177.65783,61.00183,-177.60917,137,2.704,.5,.047047,,17.399,0,2.2,9.5,68580,snow crab,Chionoecetes opilio,155.582,2509,3306.955681,53329.766963,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,10,J-04,9918,72,37,ALASKA,23-JUN-1989 05:00PM,57.98433,-165.90833,58.00767,-165.9205,53,2.704,.5,.045833,2.32,16.95,0,2,6.2,68580,snow crab,Chionoecetes opilio,218.405,1249,4765.25545,27251.226196,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,20,L-02,9935,89,37,ALASKA,01-JUL-1989 09:00AM,58.65433,-167.2075,58.6785,-167.2075,42,2.704,.5,.047131,2.12,17.43,0,4,5.3,68580,snow crab,Chionoecetes opilio,.907,21,19.244348,445.569259,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,20,O-18,9943,97,37,ALASKA,02-JUL-1989 06:00PM,59.67867,-168.6295,59.65633,-168.63167,37,2.5,.5,.040665,,16.266,0,4.2,4.4,68580,snow crab,Chionoecetes opilio,.045,2,1.106603,49.182344,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,43,PO2524,9783,154,37,ALASKA,20-JUL-1988 07:00AM,59.82117,-172.91167,59.83683,-172.948,79,2.685,.5,.036594,,13.629,0,-1,7.2,68580,snow crab,Chionoecetes opilio,277.281,9164,7577.253728,250424.490553,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,82,U-26,9791,162,37,ALASKA,21-JUL-1988 04:00PM,61.66933,-174.41067,61.64483,-174.40817,77,2.741,.5,.037645,,13.734,0,-1.6,7.6,68580,snow crab,Chionoecetes opilio,115.711,3596,3073.750188,95524.242942,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,62,O-26,9799,170,37,ALASKA,23-JUL-1988 07:00AM,59.67617,-173.894,59.65117,-173.88767,104,2.797,.5,.040137,2.71,14.35,0,1.4,8.1,68580,snow crab,Chionoecetes opilio,27.851,423,693.899262,10538.917382,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,10,H-08,9885,39,37,ALASKA,14-JUN-1989 09:00AM,57.3225,-163.38117,57.34767,-163.38467,51,2.815,.5,.044702,2.68,15.88,0,1.8,4,68580,snow crab,Chionoecetes opilio,.091,1,2.035694,22.370264,High,species,98428,107315
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198602,156,31,Z-05,10932,62,57,MORNING STAR,18-JUN-1986 03:00PM,54.69967,-165.1305,54.71533,-165.09833,84,2.759,.5,.045888,,16.632,0,4.6,5.6,68580,snow crab,Chionoecetes opilio,.454,1,9.893721,21.792338,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,41,P-21,10608,125,37,ALASKA,13-JUL-1992 10:00AM,59.9875,-170.6365,60.0125,-170.63767,64,2.797,.5,.04718,,16.868,0,-.9,5.9,68580,snow crab,Chionoecetes opilio,106.821,1544,2264.125941,32725.872744,High,species,98428,107315
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199201,153,61,M-25,10623,140,37,ALASKA,24-JUL-1992 09:00AM,58.99183,-173.0845,59.00817,-173.0935,106,1.889,.33,.025464,,13.48,0,1.4,8.2,68580,snow crab,Chionoecetes opilio,333.028,5625,13078.528982,220902.523276,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,61,G-25,10223,157,37,ALASKA,14-JUL-1990 03:00PM,56.96567,-172.56967,56.95283,-172.566,123,1.445,.25,.026155,,18.1,0,3.3,8.9,68580,snow crab,Chionoecetes opilio,.907,3,34.678545,114.703015,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,31,G-05,10317,48,37,ALASKA,30-JUN-1991 12:00PM,57.01483,-165.21883,56.99067,-165.203,70,2.852,.5,.048997,2.85,17.18,0,2.1,5.4,68580,snow crab,Chionoecetes opilio,237.002,390,4837.036118,7959.612518,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,50,A-03,10325,56,37,ALASKA,02-JUL-1991 06:00AM,54.99767,-166.27633,55.01317,-166.31133,143,2.834,.5,.053021,,18.709,0,3.7,6.7,68580,snow crab,Chionoecetes opilio,2.268,4,42.775257,75.441371,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,42,J-20,9968,122,37,ALASKA,09-JUL-1989 11:00AM,57.99117,-169.7035,58.0175,-169.702,68,2.945,.5,.046678,2.59,15.85,0,2.4,7.1,68580,snow crab,Chionoecetes opilio,538.006,1964,11525.839122,42075.270602,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,41,S-22,9976,130,37,ALASKA,11-JUL-1989 06:00AM,60.9665,-171.48917,60.991,-171.48967,59,2.741,.5,.045706,,16.675,0,.3,7.1,68580,snow crab,Chionoecetes opilio,109.089,2424,2386.745336,53034.409464,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,31,G-06,9900,54,37,ALASKA,18-JUN-1989 09:00AM,57.01283,-164.5995,56.98883,-164.603,68,2.685,.5,.046236,2.33,17.22,0,1.3,6.1,68580,snow crab,Chionoecetes opilio,8.21,43,177.568416,930.017281,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,42,HG2120,9742,113,37,ALASKA,05-JUL-1988 07:00AM,57.17733,-169.88733,57.15483,-169.86983,49,2.722,.5,.035468,3.11,13.03,0,4.1,4.4,68580,snow crab,Chionoecetes opilio,2.268,10,63.945577,281.946991,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,41,L-20,9750,121,37,ALASKA,06-JUL-1988 04:00PM,58.65833,-169.78567,58.68267,-169.782,66,2.704,.5,.039668,2.74,14.67,0,1.2,6.4,68580,snow crab,Chionoecetes opilio,132.449,695,3338.965122,17520.560819,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,41,Q-22,9758,129,37,ALASKA,08-JUL-1988 12:00PM,60.34233,-171.36567,60.31883,-171.37383,64,2.667,.5,.039285,2.85,14.73,0,-.7,6.5,68580,snow crab,Chionoecetes opilio,260.181,3941,6622.92468,100318.417428,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,42,H-22,9767,138,37,ALASKA,10-JUL-1988 09:00AM,57.33967,-170.85583,57.3145,-170.85083,80,2.815,.5,.038661,,13.734,0,3.4,8.4,68580,snow crab,Chionoecetes opilio,.454,2,11.743036,51.731438,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,61,J-24,9775,146,37,ALASKA,12-JUL-1988 06:00PM,57.99183,-172.211,58.00917,-172.20933,102,1.926,.33,.026452,,13.734,0,2,8.6,68580,snow crab,Chionoecetes opilio,370.721,5343,14015.024525,201990.920502,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,61,Q-28,9808,179,37,ALASKA,27-JUL-1988 10:00AM,60.32617,-175.3775,60.35,-175.39167,112,2.759,.5,.039978,2.6,14.49,0,.8,8,68580,snow crab,Chionoecetes opilio,158.576,1240,3966.59055,31017.12921,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,90,S-30,9816,187,37,ALASKA,28-JUL-1988 07:00PM,61.01217,-176.96583,60.9905,-176.95533,121,2.482,.5,.036808,2.65,14.83,0,.5,8.5,68580,snow crab,Chionoecetes opilio,43.409,247,1179.334092,6710.486779,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,61,M-28,9804,175,37,ALASKA,24-JUL-1988 07:00AM,58.9955,-175.00583,59.0185,-175.02533,130,2.815,.5,.040705,2.46,14.46,0,2.8,7.9,68580,snow crab,Chionoecetes opilio,.091,7,2.235603,171.969468,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,82,V-28,9812,183,37,ALASKA,28-JUL-1988 07:00AM,61.9965,-175.90383,61.97217,-175.89,93,2.797,.5,.041396,2.68,14.8,0,-1.5,7.1,68580,snow crab,Chionoecetes opilio,118.932,2438,2873.058972,58895.148277,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,61,O-30,9820,191,37,ALASKA,29-JUL-1988 05:00PM,59.67717,-176.54017,59.65383,-176.519,135,2.852,.5,.039706,,13.922,0,2.1,9.8,68580,snow crab,Chionoecetes opilio,27.533,85,693.429613,2140.758983,High,species,98428,107315
1989,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198901,150,31,D-08,9881,35,37,ALASKA,13-JUN-1989 01:00PM,55.98783,-163.404,56.0105,-163.4185,86,2.685,.5,.044786,2.41,16.68,0,1.4,6.2,68580,snow crab,Chionoecetes opilio,.68,1,15.183384,22.328506,High,species,98428,107315
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,198801,149,41,L-22,9763,134,37,ALASKA,09-JUL-1988 12:00PM,58.6775,-171.09167,58.65283,-171.09433,80,2.741,.5,.039224,2.83,14.31,0,-1.1,8,68580,snow crab,Chionoecetes opilio,154.675,1279,3943.405659,32607.828275,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,41,H-23,10195,129,37,ALASKA,09-JUL-1990 12:00PM,57.32283,-171.46717,57.33883,-171.47183,101,1.815,.33,.028986,,15.97,0,2.4,8.9,68580,snow crab,Chionoecetes opilio,250.066,3330,8627.264275,114884.830545,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,43,PO2423,10203,137,37,ALASKA,11-JUL-1990 06:00AM,59.83817,-172.23,59.85417,-172.19983,75,2.463,.5,.043127,,17.51,0,-1.5,8.7,68580,snow crab,Chionoecetes opilio,383.648,10123,8895.746135,234724.638528,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,43,ON2625,10215,149,37,ALASKA,13-JUL-1990 07:00AM,59.494,-173.48817,59.47233,-173.51033,102,2.722,.5,.049677,2.55,18.25,0,,8.6,68580,snow crab,Chionoecetes opilio,257.414,702,5181.806287,14131.430354,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,61,M-27,10232,166,37,ALASKA,24-JUL-1990 07:00AM,59.02183,-174.3565,59.03783,-174.38333,126,2.352,.4,.039775,3.15,16.911,0,2.4,8.3,68580,snow crab,Chionoecetes opilio,22.226,127,558.79782,3192.986733,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,82,T-27,10240,174,37,ALASKA,28-JUL-1990 06:00AM,61.31383,-174.8725,61.337,-174.86983,86,2.593,.5,.043137,,16.636,0,-1.5,8.5,68580,snow crab,Chionoecetes opilio,204.117,1608,4731.814908,37276.456014,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,61,R-29,10248,182,37,ALASKA,29-JUL-1990 02:00PM,60.67917,-176.19783,60.65567,-176.192,117,2.63,.5,.043592,3.32,16.575,0,.9,9.4,68580,snow crab,Chionoecetes opilio,58.287,761,1337.09547,17457.231503,High,species,98428,107315
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199001,151,61,R-32,10264,198,37,ALASKA,01-AUG-1990 05:00PM,60.66767,-178.09917,60.6595,-178.14667,161,2.741,.5,.045854,3.32,16.729,0,1.6,10.8,68580,snow crab,Chionoecetes opilio,460.487,8859,10042.419461,193199.360695,High,species,98428,107315
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199101,152,31,B-07,10278,9,37,ALASKA,21-JUN-1991 06:00PM,55.37583,-164.007,55.3925,-164.00567,73,1.852,.33,.033169,2.38,17.91,0,4.2,7.5,68580,snow crab,Chionoecetes opilio,1.814,5,54.689092,150.74171,High,species,98428,107315
